"TimeInt";"TimeStr";"B_MASA1";"B_MASA2";"B_MASA_3";"B_MASA_4";"CAUDAL_1";"CAUDAL_2";"CAUDAL_ACUMUL.1";"CAUDAL_ACUMUL.2";"DECANTER";"DEC_HORAS_PARCIAL";"DEC_HORAS_TOTAL";"INT_MD";"PAR_BD";"RPM_BD";"RPM_DIF";"RPM_MD";"T_ROD_ALIM";"T_ROD_SAL";"VIBRAC"
1713238935;"16/04/2024 03:42:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38.25;36.25;0.1953125
1713238995;"16/04/2024 03:43:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38.25;36.25;0.1953125
1713239055;"16/04/2024 03:44:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38.25;36.25;0.1855469
1713239115;"16/04/2024 03:45:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38.25;36.25;0.1855469
1713239175;"16/04/2024 03:46:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38.25;36.25;0.1953125
1713239235;"16/04/2024 03:47:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38.25;36.25;0.1953125
1713239295;"16/04/2024 03:48:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38.25;36;0.1953125
1713239355;"16/04/2024 03:49:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38.25;36.25;0.1757812
1713239415;"16/04/2024 03:50:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38;36.25;0.1757812
1713239475;"16/04/2024 03:51:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38.25;36.25;0.1660156
1713239535;"16/04/2024 03:52:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38;36;0.2050781
1713239595;"16/04/2024 03:53:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38;36;0.1660156
1713239655;"16/04/2024 03:54:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38.25;36;0.1855469
1713239715;"16/04/2024 03:55:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38;36;0.1855469
1713239775;"16/04/2024 03:56:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38;36;0.1757812
1713239835;"16/04/2024 03:57:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38;36;0.1855469
1713239895;"16/04/2024 03:58:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38;36;0.1464844
1713239955;"16/04/2024 03:59:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38;36;0.1855469
1713240015;"16/04/2024 04:00:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38;36;0.2148438
1713240075;"16/04/2024 04:01:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38;35.75;0.1757812
1713240135;"16/04/2024 04:02:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38;35.75;0.1660156
1713240195;"16/04/2024 04:03:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38;35.75;0.1660156
1713240255;"16/04/2024 04:04:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38;35.75;0.1757812
1713240315;"16/04/2024 04:05:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;38;35.75;0.1757812
1713240376;"16/04/2024 04:06:16";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.75;35.75;0.1660156
1713240435;"16/04/2024 04:07:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.75;35.75;0.1757812
1713240495;"16/04/2024 04:08:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.75;35.75;0.1855469
1713240556;"16/04/2024 04:09:16";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.75;35.75;0.2148438
1713240615;"16/04/2024 04:10:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.75;35.75;0.1757812
1713240675;"16/04/2024 04:11:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.75;35.5;0.1757812
1713240735;"16/04/2024 04:12:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.75;35.5;0.1757812
1713240795;"16/04/2024 04:13:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.75;35.75;0.1660156
1713240855;"16/04/2024 04:14:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.5;35.5;0.1757812
1713240915;"16/04/2024 04:15:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.75;35.75;0.1855469
1713240975;"16/04/2024 04:16:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.75;35.5;0.2148438
1713241035;"16/04/2024 04:17:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.5;35.5;0.1855469
1713241095;"16/04/2024 04:18:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.75;35.5;0.1855469
1713241155;"16/04/2024 04:19:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.5;35.5;0.2148438
1713241215;"16/04/2024 04:20:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.5;35.5;0.1757812
1713241275;"16/04/2024 04:21:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.5;35.25;0.15625
1713241335;"16/04/2024 04:22:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.5;35.5;0.1855469
1713241395;"16/04/2024 04:23:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.5;35.25;0.1757812
1713241455;"16/04/2024 04:24:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.5;35.25;0.1953125
1713241515;"16/04/2024 04:25:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.5;35.25;0.1660156
1713241575;"16/04/2024 04:26:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.5;35.25;0.2148438
1713241635;"16/04/2024 04:27:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.5;35.25;0.1855469
1713241695;"16/04/2024 04:28:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.5;35.25;0.1953125
1713241755;"16/04/2024 04:29:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.25;35.25;0.15625
1713241815;"16/04/2024 04:30:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.25;35.25;0.1660156
1713241875;"16/04/2024 04:31:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.25;35.25;0.2246094
1713241935;"16/04/2024 04:32:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.5;35.25;0.2050781
1713241995;"16/04/2024 04:33:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.25;35;0.1660156
1713242055;"16/04/2024 04:34:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.25;35;0.1757812
1713242115;"16/04/2024 04:35:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.25;35;0.1757812
1713242175;"16/04/2024 04:36:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.25;35.25;0.1953125
1713242235;"16/04/2024 04:37:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.25;35;0.1953125
1713242295;"16/04/2024 04:38:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.25;35;0.1953125
1713242355;"16/04/2024 04:39:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.25;35;0.1855469
1713242415;"16/04/2024 04:40:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.25;35;0.1757812
1713242475;"16/04/2024 04:41:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.25;35;0.1855469
1713242535;"16/04/2024 04:42:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37.25;35;0.1953125
1713242595;"16/04/2024 04:43:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37;35;0.1757812
1713242655;"16/04/2024 04:44:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37;34.75;0.1757812
1713242715;"16/04/2024 04:45:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37;35;0.15625
1713242775;"16/04/2024 04:46:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37;34.75;0.1757812
1713242835;"16/04/2024 04:47:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37;34.75;0.1953125
1713242895;"16/04/2024 04:48:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37;34.75;0.1953125
1713242955;"16/04/2024 04:49:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37;34.75;0.1953125
1713243015;"16/04/2024 04:50:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37;34.75;0.1660156
1713243075;"16/04/2024 04:51:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37;34.75;0.1855469
1713243135;"16/04/2024 04:52:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37;34.75;0.1757812
1713243195;"16/04/2024 04:53:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37;34.75;0.1660156
1713243255;"16/04/2024 04:54:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37;34.5;0.1757812
1713243315;"16/04/2024 04:55:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37;34.5;0.1660156
1713243376;"16/04/2024 04:56:16";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37;34.5;0.2246094
1713243435;"16/04/2024 04:57:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;37;34.5;0.2050781
1713243495;"16/04/2024 04:58:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.75;34.5;0.1953125
1713243556;"16/04/2024 04:59:16";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.75;34.5;0.1660156
1713243616;"16/04/2024 05:00:16";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.75;34.5;0.1660156
1713243675;"16/04/2024 05:01:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.75;34.5;0.1855469
1713243735;"16/04/2024 05:02:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.75;34.5;0.1660156
1713243795;"16/04/2024 05:03:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.75;34.5;0.2050781
1713243855;"16/04/2024 05:04:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.75;34.5;0.1953125
1713243915;"16/04/2024 05:05:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34.5;0.1757812
1713243975;"16/04/2024 05:06:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34.25;0.1855469
1713244035;"16/04/2024 05:07:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.75;34.25;0.2148438
1713244095;"16/04/2024 05:08:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34.5;0.2050781
1713244155;"16/04/2024 05:09:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.75;34.25;0.1660156
1713244215;"16/04/2024 05:10:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34.25;0.1660156
1713244275;"16/04/2024 05:11:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34.25;0.1660156
1713244335;"16/04/2024 05:12:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34.25;0.1757812
1713244395;"16/04/2024 05:13:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34.25;0.2050781
1713244455;"16/04/2024 05:14:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34.25;0.1660156
1713244515;"16/04/2024 05:15:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34.25;0.2050781
1713244575;"16/04/2024 05:16:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34.25;0.1855469
1713244635;"16/04/2024 05:17:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34.25;0.234375
1713244695;"16/04/2024 05:18:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34.25;0.2148438
1713244755;"16/04/2024 05:19:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34;0.1660156
1713244815;"16/04/2024 05:20:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34.25;0.1757812
1713244875;"16/04/2024 05:21:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34;0.1953125
1713244935;"16/04/2024 05:22:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34.25;0.1660156
1713244995;"16/04/2024 05:23:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.5;34;0.1757812
1713245055;"16/04/2024 05:24:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.25;34;0.1855469
1713245115;"16/04/2024 05:25:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.25;34;0.1953125
1713245175;"16/04/2024 05:26:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.25;34;0.1855469
1713245235;"16/04/2024 05:27:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.25;34;0.1855469
1713245295;"16/04/2024 05:28:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.25;34;0.1464844
1713245355;"16/04/2024 05:29:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.25;34;0.1855469
1713245415;"16/04/2024 05:30:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.25;33.75;0.2246094
1713245475;"16/04/2024 05:31:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.25;33.75;0.1464844
1713245535;"16/04/2024 05:32:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.25;34;0.1855469
1713245595;"16/04/2024 05:33:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.25;34;0.1757812
1713245655;"16/04/2024 05:34:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36.25;33.75;0.2246094
1713245715;"16/04/2024 05:35:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.75;0.1660156
1713245775;"16/04/2024 05:36:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.75;0.1855469
1713245835;"16/04/2024 05:37:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.75;0.1855469
1713245895;"16/04/2024 05:38:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.75;0.1855469
1713245955;"16/04/2024 05:39:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.75;0.1660156
1713246015;"16/04/2024 05:40:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.75;0.1855469
1713246075;"16/04/2024 05:41:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.75;0.15625
1713246135;"16/04/2024 05:42:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.75;0.1757812
1713246195;"16/04/2024 05:43:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.5;0.1953125
1713246255;"16/04/2024 05:44:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.5;0.1855469
1713246315;"16/04/2024 05:45:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.5;0.1953125
1713246375;"16/04/2024 05:46:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.75;33.75;0.1855469
1713246435;"16/04/2024 05:47:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.5;0.1855469
1713246495;"16/04/2024 05:48:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.5;0.2148438
1713246555;"16/04/2024 05:49:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.5;0.1757812
1713246615;"16/04/2024 05:50:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.5;0.1855469
1713246675;"16/04/2024 05:51:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.5;0.1953125
1713246735;"16/04/2024 05:52:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.75;33.5;0.1757812
1713246795;"16/04/2024 05:53:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;36;33.5;0.1855469
1713246855;"16/04/2024 05:54:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.75;33.5;0.1953125
1713246915;"16/04/2024 05:55:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.75;33.25;0.1757812
1713246975;"16/04/2024 05:56:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.75;33.25;0.1855469
1713247035;"16/04/2024 05:57:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.75;33.25;0.1855469
1713247095;"16/04/2024 05:58:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.75;33.25;0.1757812
1713247155;"16/04/2024 05:59:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.75;33.25;0.15625
1713247215;"16/04/2024 06:00:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.75;33.25;0.1660156
1713247275;"16/04/2024 06:01:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.75;33.25;0.1660156
1713247335;"16/04/2024 06:02:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.75;33.25;0.1757812
1713247395;"16/04/2024 06:03:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.75;33.25;0.1953125
1713247455;"16/04/2024 06:04:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.75;33.25;0.1464844
1713247515;"16/04/2024 06:05:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.5;33.25;0.1855469
1713247575;"16/04/2024 06:06:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.75;33.25;0.1855469
1713247635;"16/04/2024 06:07:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.75;33;0.1660156
1713247695;"16/04/2024 06:08:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.5;33;0.15625
1713247755;"16/04/2024 06:09:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.5;33;0.1855469
1713247815;"16/04/2024 06:10:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.5;33;0.1953125
1713247875;"16/04/2024 06:11:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.5;33.25;0.1855469
1713247935;"16/04/2024 06:12:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.5;33.25;0.1855469
1713247995;"16/04/2024 06:13:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.5;33;0.1855469
1713248055;"16/04/2024 06:14:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.5;33;0.2050781
1713248115;"16/04/2024 06:15:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;33;0.1855469
1713248175;"16/04/2024 06:16:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.5;33;0.2246094
1713248235;"16/04/2024 06:17:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;33;0.2050781
1713248295;"16/04/2024 06:18:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;33;0.1757812
1713248355;"16/04/2024 06:19:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;33;0.1855469
1713248415;"16/04/2024 06:20:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;33;0.2050781
1713248475;"16/04/2024 06:21:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;33;0.1660156
1713248535;"16/04/2024 06:22:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;32.75;0.1855469
1713248595;"16/04/2024 06:23:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;33;0.1855469
1713248655;"16/04/2024 06:24:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;33;0.1855469
1713248715;"16/04/2024 06:25:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;33;0.1660156
1713248775;"16/04/2024 06:26:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;33;0.1855469
1713248835;"16/04/2024 06:27:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;32.75;0.2050781
1713248895;"16/04/2024 06:28:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;32.75;0.1757812
1713248955;"16/04/2024 06:29:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;32.75;0.1855469
1713249015;"16/04/2024 06:30:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;32.75;0.1660156
1713249075;"16/04/2024 06:31:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;32.75;0.1757812
1713249135;"16/04/2024 06:32:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;32.75;0.1757812
1713249195;"16/04/2024 06:33:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;32.5;0.1855469
1713249255;"16/04/2024 06:34:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35;32.75;0.2050781
1713249315;"16/04/2024 06:35:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;32.75;0.1953125
1713249375;"16/04/2024 06:36:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35;32.75;0.1855469
1713249435;"16/04/2024 06:37:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35.25;32.75;0.2050781
1713249495;"16/04/2024 06:38:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35;32.5;0.1953125
1713249555;"16/04/2024 06:39:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35;32.5;0.2050781
1713249615;"16/04/2024 06:40:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35;32.75;0.2050781
1713249675;"16/04/2024 06:41:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35;32.75;0.1757812
1713249735;"16/04/2024 06:42:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35;32.5;0.1757812
1713249795;"16/04/2024 06:43:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35;32.5;0.1660156
1713249855;"16/04/2024 06:44:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35;32.5;0.1855469
1713249915;"16/04/2024 06:45:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35;32.5;0.1757812
1713249975;"16/04/2024 06:46:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.75;32.5;0.1855469
1713250035;"16/04/2024 06:47:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35;32.5;0.2246094
1713250095;"16/04/2024 06:48:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35;32.5;0.1855469
1713250155;"16/04/2024 06:49:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;35;32.5;0.15625
1713250215;"16/04/2024 06:50:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.75;32.5;0.1855469
1713250275;"16/04/2024 06:51:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.75;32.5;0.1953125
1713250335;"16/04/2024 06:52:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.75;32.25;0.1757812
1713250395;"16/04/2024 06:53:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.75;32.25;0.1855469
1713250455;"16/04/2024 06:54:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.75;32.25;0.2050781
1713250515;"16/04/2024 06:55:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.75;32.25;0.1953125
1713250575;"16/04/2024 06:56:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.75;32.25;0.1660156
1713250635;"16/04/2024 06:57:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.75;32.25;0.1953125
1713250695;"16/04/2024 06:58:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.75;32.25;0.1855469
1713250755;"16/04/2024 06:59:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.75;32.25;0.1953125
1713250815;"16/04/2024 07:00:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.75;32.25;0.2050781
1713250875;"16/04/2024 07:01:15";0;0;0;0;0;0;1858440;82167163;0;848;7838;0;0;0;0;0;34.75;32.25;0.1953125
